city,industry,role,experience_years,salary_lpa,primary_ai_tool,ai_adopted
San Diego,Manufacturing,AI Engineer,2,9.96,Scikit-learn,0
Phoenix,Healthcare,AI Researcher,6,22.88,TensorFlow,0
Chicago,EdTech,AI Researcher,1,11.91,Scikit-learn,1
New York,E-commerce,Data Analyst,1,7.44,Azure AI,1
San Diego,EdTech,ML Engineer,9,30.14,AWS AI,1
San Antonio,Manufacturing,AI Researcher,2,15.48,PyTorch,1
Dallas,EdTech,Data Scientist,9,22.94,Scikit-learn,0
New York,Finance,Data Scientist,5,16.54,ChatGPT,1
Houston,IT,AI Researcher,6,25.19,TensorFlow,1
Dallas,Healthcare,AI Researcher,9,28.08,PyTorch,1
Los Angeles,E-commerce,Data Scientist,11,26.91,PyTorch,1
Philadelphia,Manufacturing,ML Engineer,10,26.88,Azure AI,1
San Diego,IT,Data Analyst,6,20.52,AWS AI,1
Dallas,Healthcare,AI Engineer,9,20.38,Scikit-learn,1
Philadelphia,E-commerce,AI Engineer,10,24.75,TensorFlow,1
Philadelphia,Manufacturing,AI Engineer,9,23.15,Azure AI,1
Chicago,Healthcare,AI Researcher,4,19.26,PyTorch,1
Houston,Finance,AI Engineer,10,27.85,Scikit-learn,0
San Diego,Finance,Data Analyst,7,16.44,Scikit-learn,1
Los Angeles,EdTech,Data Scientist,3,11.07,Azure AI,0
San Jose,Finance,ML Engineer,4,19.44,AWS AI,0
Dallas,E-commerce,Data Analyst,0,5.03,AWS AI,1
San Diego,Finance,AI Researcher,1,15.07,AWS AI,1
San Antonio,IT,AI Engineer,0,6.39,Scikit-learn,0
New York,Finance,Data Analyst,11,25.32,PyTorch,0
Houston,E-commerce,Data Analyst,0,3.0,Azure AI,0
Phoenix,Finance,AI Engineer,3,10.74,Azure AI,1
Houston,Manufacturing,ML Engineer,2,13.09,AWS AI,1
San Jose,Manufacturing,Data Analyst,11,29.18,Scikit-learn,1
San Antonio,Finance,Data Analyst,10,23.21,AWS AI,1
Dallas,EdTech,Data Analyst,11,30.28,Azure AI,1
Philadelphia,EdTech,Data Analyst,5,19.64,PyTorch,1
San Diego,IT,Data Analyst,3,11.47,ChatGPT,1
New York,Manufacturing,AI Researcher,0,9.58,ChatGPT,1
Los Angeles,IT,ML Engineer,8,27.29,TensorFlow,0
Philadelphia,Finance,Data Scientist,4,15.0,Azure AI,0
San Jose,E-commerce,ML Engineer,0,8.39,PyTorch,1
Houston,Healthcare,AI Researcher,8,25.84,AWS AI,1
Houston,Manufacturing,Data Analyst,6,14.52,Scikit-learn,1
Chicago,E-commerce,AI Researcher,7,24.19,Scikit-learn,1
New York,EdTech,ML Engineer,0,7.94,Scikit-learn,1
New York,Finance,Data Analyst,11,27.24,PyTorch,1
Chicago,IT,ML Engineer,0,8.23,ChatGPT,0
Chicago,IT,Data Scientist,11,28.77,AWS AI,1
San Diego,EdTech,AI Researcher,4,18.19,ChatGPT,1
Chicago,EdTech,AI Researcher,1,12.8,PyTorch,1
San Antonio,Healthcare,ML Engineer,1,11.62,Azure AI,1
San Jose,EdTech,Data Scientist,7,18.86,Azure AI,1
Philadelphia,IT,Data Scientist,4,12.89,Azure AI,0
Dallas,Healthcare,AI Researcher,8,28.79,AWS AI,1
Dallas,EdTech,AI Researcher,3,15.89,ChatGPT,1
San Antonio,EdTech,ML Engineer,7,26.46,ChatGPT,1
Los Angeles,Finance,Data Analyst,0,4.72,TensorFlow,1
New York,Manufacturing,ML Engineer,9,27.2,Azure AI,1
San Diego,E-commerce,ML Engineer,10,27.18,Scikit-learn,1
Chicago,E-commerce,AI Engineer,4,11.35,PyTorch,1
New York,Manufacturing,AI Engineer,11,27.01,Scikit-learn,1
San Antonio,EdTech,ML Engineer,3,11.99,PyTorch,1
Dallas,IT,Data Analyst,2,6.73,Scikit-learn,0
Philadelphia,Healthcare,Data Scientist,10,23.74,PyTorch,1
Philadelphia,IT,AI Engineer,6,15.75,Scikit-learn,0
San Jose,EdTech,ML Engineer,1,8.11,PyTorch,1
Dallas,Healthcare,ML Engineer,9,25.87,ChatGPT,1
Phoenix,Manufacturing,ML Engineer,4,15.83,Azure AI,1
Los Angeles,E-commerce,AI Engineer,9,25.39,PyTorch,1
Houston,E-commerce,AI Engineer,9,28.23,Azure AI,1
Dallas,Manufacturing,ML Engineer,2,11.85,TensorFlow,1
Houston,IT,Data Analyst,5,15.9,AWS AI,1
Phoenix,E-commerce,AI Researcher,11,32.32,PyTorch,1
San Diego,Manufacturing,Data Scientist,5,12.98,TensorFlow,0
New York,EdTech,ML Engineer,1,10.58,PyTorch,1
Phoenix,IT,Data Scientist,6,16.53,TensorFlow,0
Dallas,Healthcare,Data Scientist,6,15.68,PyTorch,1
San Diego,Healthcare,ML Engineer,11,29.1,PyTorch,0
Houston,Manufacturing,ML Engineer,3,17.3,ChatGPT,1
San Jose,Manufacturing,AI Researcher,7,24.22,Azure AI,0
Houston,Healthcare,Data Analyst,2,10.39,TensorFlow,1
San Diego,EdTech,AI Engineer,8,18.18,Scikit-learn,1
Los Angeles,Healthcare,AI Researcher,10,32.11,ChatGPT,0
San Jose,Finance,ML Engineer,5,16.87,AWS AI,1
Philadelphia,Healthcare,Data Analyst,0,4.99,TensorFlow,1
Phoenix,Finance,Data Analyst,9,24.08,PyTorch,0
San Jose,EdTech,Data Scientist,9,23.46,ChatGPT,1
Chicago,Finance,ML Engineer,5,17.86,Scikit-learn,1
Chicago,EdTech,Data Scientist,9,24.41,ChatGPT,0
Phoenix,EdTech,ML Engineer,0,10.2,TensorFlow,1
Dallas,Finance,AI Researcher,11,31.95,ChatGPT,1
San Jose,Healthcare,ML Engineer,4,16.47,ChatGPT,1
Houston,Finance,Data Analyst,6,15.05,AWS AI,1
Dallas,Finance,Data Scientist,5,16.81,Scikit-learn,1
New York,E-commerce,AI Researcher,7,23.5,TensorFlow,1
Houston,Manufacturing,ML Engineer,8,25.49,AWS AI,1
New York,E-commerce,Data Analyst,8,23.52,Azure AI,1
San Diego,Manufacturing,ML Engineer,7,25.43,Azure AI,1
Houston,Manufacturing,AI Researcher,8,27.53,Scikit-learn,1
San Antonio,Manufacturing,AI Researcher,11,34.17,Azure AI,1
San Diego,Finance,AI Researcher,11,30.82,Azure AI,1
Chicago,E-commerce,Data Scientist,10,23.65,ChatGPT,1
Dallas,Manufacturing,ML Engineer,10,25.41,AWS AI,1
New York,Manufacturing,AI Engineer,6,17.93,PyTorch,1
San Jose,IT,Data Analyst,11,25.43,ChatGPT,1
Philadelphia,Healthcare,ML Engineer,1,9.67,ChatGPT,1
Dallas,Finance,AI Researcher,11,34.93,Scikit-learn,1
Phoenix,Finance,Data Analyst,2,10.56,ChatGPT,1
San Antonio,IT,ML Engineer,2,12.6,ChatGPT,1
San Diego,Finance,ML Engineer,2,16.58,TensorFlow,0
Chicago,IT,ML Engineer,1,9.74,Scikit-learn,0
Dallas,EdTech,Data Scientist,9,19.01,AWS AI,1
San Antonio,IT,ML Engineer,11,30.24,Scikit-learn,1
Houston,E-commerce,AI Engineer,6,19.61,ChatGPT,1
Houston,EdTech,Data Scientist,0,6.49,AWS AI,0
Houston,Healthcare,ML Engineer,1,10.3,ChatGPT,1
Chicago,EdTech,Data Scientist,3,12.37,Azure AI,1
Phoenix,Finance,AI Researcher,5,19.87,TensorFlow,0
New York,Finance,AI Engineer,8,20.64,TensorFlow,1
Dallas,Manufacturing,Data Scientist,4,14.15,Scikit-learn,1
Philadelphia,IT,AI Engineer,8,18.81,ChatGPT,1
Dallas,IT,ML Engineer,10,27.96,Scikit-learn,0
Houston,E-commerce,AI Researcher,0,9.14,ChatGPT,1
New York,Manufacturing,ML Engineer,7,22.4,Azure AI,1
San Antonio,Finance,Data Analyst,9,25.13,ChatGPT,1
Chicago,Finance,AI Engineer,11,28.52,PyTorch,1
New York,IT,Data Scientist,10,25.32,AWS AI,1
Los Angeles,Healthcare,AI Researcher,4,17.48,ChatGPT,1
San Jose,EdTech,ML Engineer,7,23.4,AWS AI,1
San Antonio,EdTech,Data Analyst,4,14.0,Azure AI,1
Philadelphia,Finance,Data Analyst,9,19.31,PyTorch,0
Chicago,Manufacturing,Data Scientist,3,12.42,Azure AI,1
San Diego,Healthcare,AI Researcher,0,9.26,Scikit-learn,1
Phoenix,EdTech,AI Researcher,7,28.11,PyTorch,0
Chicago,Manufacturing,Data Scientist,4,12.28,PyTorch,1
Phoenix,Healthcare,Data Scientist,3,7.49,Scikit-learn,1
San Diego,Finance,AI Researcher,2,18.33,Azure AI,1
Phoenix,IT,AI Engineer,7,22.59,TensorFlow,1
Dallas,Finance,ML Engineer,10,26.14,Azure AI,0
Philadelphia,E-commerce,AI Researcher,3,15.13,PyTorch,1
Dallas,Manufacturing,Data Scientist,5,16.56,Scikit-learn,1
Chicago,EdTech,AI Researcher,3,12.52,Azure AI,1
New York,Manufacturing,AI Engineer,5,13.88,ChatGPT,1
Chicago,EdTech,Data Scientist,0,6.19,ChatGPT,1
Philadelphia,E-commerce,Data Analyst,10,24.48,AWS AI,0
Chicago,EdTech,AI Engineer,11,24.35,PyTorch,1
Philadelphia,Healthcare,AI Researcher,5,20.24,AWS AI,1
Chicago,Healthcare,Data Scientist,7,22.55,ChatGPT,1
San Antonio,Healthcare,AI Engineer,2,8.34,Azure AI,1
New York,Manufacturing,AI Engineer,9,22.65,TensorFlow,0
Chicago,IT,Data Analyst,11,24.52,ChatGPT,1
Los Angeles,E-commerce,ML Engineer,2,12.28,TensorFlow,1
Houston,EdTech,ML Engineer,4,14.19,PyTorch,0
San Antonio,IT,AI Researcher,10,33.5,PyTorch,0
San Diego,Finance,ML Engineer,5,18.07,AWS AI,1
Houston,EdTech,Data Analyst,9,23.91,Scikit-learn,1
San Jose,Manufacturing,Data Scientist,9,22.22,Scikit-learn,1
Houston,Manufacturing,AI Engineer,7,19.26,PyTorch,1
San Diego,Healthcare,Data Analyst,6,17.9,Azure AI,1
Phoenix,Healthcare,AI Engineer,0,3.96,AWS AI,1
Dallas,EdTech,Data Analyst,6,14.08,TensorFlow,1
Los Angeles,IT,Data Scientist,7,19.63,TensorFlow,0
Houston,IT,ML Engineer,11,32.17,AWS AI,1
Phoenix,Healthcare,Data Scientist,7,18.82,AWS AI,1
Philadelphia,Manufacturing,Data Analyst,4,15.33,TensorFlow,1
Philadelphia,IT,ML Engineer,1,8.06,Azure AI,1
Los Angeles,EdTech,AI Engineer,11,26.28,ChatGPT,1
Dallas,EdTech,Data Scientist,4,14.81,Scikit-learn,1
San Diego,Healthcare,AI Engineer,9,25.48,AWS AI,1
San Diego,Manufacturing,AI Engineer,3,14.85,TensorFlow,1
Dallas,Finance,Data Analyst,3,8.98,Scikit-learn,1
San Antonio,E-commerce,Data Analyst,0,12.1,Scikit-learn,0
Chicago,Healthcare,AI Engineer,9,20.72,Azure AI,1
Dallas,Healthcare,Data Analyst,4,12.74,Scikit-learn,0
Dallas,IT,AI Engineer,3,8.72,TensorFlow,1
Los Angeles,Healthcare,Data Scientist,10,27.08,Scikit-learn,1
Houston,Manufacturing,AI Researcher,8,22.73,Azure AI,0
Dallas,EdTech,AI Engineer,6,18.01,TensorFlow,1
San Diego,IT,AI Researcher,1,11.92,Azure AI,1
San Diego,Finance,ML Engineer,7,23.73,Scikit-learn,1
San Antonio,Finance,Data Analyst,5,15.15,TensorFlow,1
San Diego,Healthcare,ML Engineer,11,33.73,AWS AI,1
Houston,IT,Data Scientist,3,13.82,PyTorch,1
Los Angeles,IT,ML Engineer,9,30.08,AWS AI,1
San Diego,IT,ML Engineer,9,27.43,PyTorch,1
Phoenix,Finance,ML Engineer,3,17.35,Scikit-learn,0
Houston,Healthcare,Data Scientist,2,12.76,Azure AI,1
San Jose,E-commerce,Data Scientist,1,9.18,TensorFlow,0
San Jose,IT,Data Analyst,9,26.01,TensorFlow,1
Los Angeles,Finance,ML Engineer,6,18.21,Azure AI,0
Chicago,E-commerce,AI Engineer,5,16.26,ChatGPT,1
San Diego,IT,AI Researcher,3,17.18,Azure AI,1
San Diego,Manufacturing,ML Engineer,11,33.63,Azure AI,1
San Diego,Manufacturing,Data Analyst,0,7.18,Azure AI,1
Dallas,EdTech,Data Scientist,2,11.53,Azure AI,1
New York,Manufacturing,AI Researcher,10,28.49,PyTorch,1
San Diego,EdTech,Data Scientist,7,21.13,AWS AI,1
New York,Finance,AI Researcher,1,11.1,Azure AI,1
Philadelphia,IT,AI Researcher,7,23.33,Azure AI,1
Houston,Finance,AI Engineer,7,19.64,Scikit-learn,0
Phoenix,Healthcare,AI Engineer,11,28.58,TensorFlow,1
Los Angeles,E-commerce,Data Scientist,4,14.82,AWS AI,1
San Antonio,Healthcare,ML Engineer,6,19.58,TensorFlow,1
Los Angeles,EdTech,Data Scientist,3,11.81,PyTorch,1
Phoenix,EdTech,AI Engineer,9,22.55,TensorFlow,0
Chicago,IT,AI Engineer,9,27.65,ChatGPT,1
San Diego,E-commerce,AI Researcher,6,22.13,PyTorch,1
Dallas,Manufacturing,Data Scientist,4,7.03,PyTorch,0
Philadelphia,Healthcare,AI Engineer,1,6.0,PyTorch,1
San Diego,Manufacturing,Data Analyst,6,18.88,Scikit-learn,1
San Antonio,Healthcare,AI Engineer,9,24.1,AWS AI,1
Philadelphia,Healthcare,AI Researcher,5,24.58,ChatGPT,1
Chicago,E-commerce,Data Scientist,4,12.02,Scikit-learn,1
San Diego,Finance,AI Engineer,11,28.82,Scikit-learn,1
Dallas,EdTech,AI Engineer,6,18.11,AWS AI,1
Phoenix,IT,ML Engineer,2,13.35,Azure AI,1
Houston,Manufacturing,Data Scientist,2,11.46,AWS AI,1
Dallas,Healthcare,AI Researcher,0,12.35,ChatGPT,1
Phoenix,E-commerce,AI Engineer,6,16.02,AWS AI,1
Philadelphia,Finance,Data Analyst,5,14.2,Scikit-learn,0
Phoenix,IT,Data Analyst,9,21.04,ChatGPT,1
San Jose,IT,AI Researcher,4,20.2,ChatGPT,1
New York,IT,Data Scientist,0,6.41,TensorFlow,1
Phoenix,Finance,AI Engineer,1,10.39,ChatGPT,1
Philadelphia,EdTech,ML Engineer,7,24.01,ChatGPT,1
Dallas,Manufacturing,AI Researcher,2,13.99,TensorFlow,1
Houston,Healthcare,ML Engineer,4,13.67,ChatGPT,1
Phoenix,IT,ML Engineer,0,7.45,PyTorch,0
Los Angeles,Manufacturing,AI Engineer,0,4.99,PyTorch,1
Chicago,IT,ML Engineer,7,21.83,TensorFlow,0
Chicago,IT,Data Analyst,10,24.58,PyTorch,0
Phoenix,E-commerce,Data Analyst,2,11.12,Azure AI,1
Phoenix,Healthcare,AI Researcher,10,28.41,TensorFlow,1
Phoenix,IT,Data Analyst,2,8.21,Azure AI,1
Phoenix,Finance,Data Analyst,6,16.98,Scikit-learn,0
Los Angeles,EdTech,AI Engineer,0,6.21,Azure AI,0
Chicago,Healthcare,ML Engineer,2,17.76,AWS AI,1
Houston,Healthcare,AI Engineer,0,7.32,TensorFlow,0
Los Angeles,Manufacturing,Data Scientist,8,21.53,Azure AI,1
San Antonio,Healthcare,Data Analyst,7,22.0,AWS AI,0
Chicago,Manufacturing,AI Researcher,2,16.49,AWS AI,1
Los Angeles,Healthcare,AI Researcher,7,27.0,ChatGPT,0
Chicago,Manufacturing,Data Analyst,9,25.33,Azure AI,1
Los Angeles,E-commerce,Data Scientist,8,19.89,Scikit-learn,1
San Diego,IT,Data Scientist,0,6.24,PyTorch,0
Houston,IT,Data Scientist,10,26.9,TensorFlow,1
Philadelphia,E-commerce,AI Researcher,2,12.64,Azure AI,1
Chicago,Manufacturing,AI Researcher,9,28.14,Scikit-learn,0
Houston,EdTech,AI Researcher,9,27.91,AWS AI,1
Dallas,Healthcare,Data Scientist,8,20.71,AWS AI,1
New York,EdTech,AI Engineer,7,18.3,Scikit-learn,0
Chicago,IT,Data Analyst,10,24.54,Azure AI,1
New York,Manufacturing,AI Engineer,10,26.02,PyTorch,1
New York,E-commerce,Data Analyst,7,17.23,AWS AI,0
Dallas,E-commerce,AI Engineer,2,8.38,ChatGPT,1
Houston,Healthcare,AI Engineer,0,5.73,AWS AI,1
Phoenix,Healthcare,AI Engineer,6,15.93,AWS AI,1
Philadelphia,E-commerce,AI Researcher,6,23.27,AWS AI,1
San Jose,IT,Data Analyst,0,4.01,AWS AI,0
San Jose,Manufacturing,Data Analyst,7,18.96,ChatGPT,1
Chicago,IT,AI Engineer,0,5.57,Azure AI,1
Chicago,Healthcare,AI Engineer,1,10.43,AWS AI,0
New York,E-commerce,AI Engineer,9,22.23,AWS AI,1
San Antonio,Manufacturing,Data Analyst,2,5.9,Azure AI,1
Phoenix,E-commerce,Data Analyst,5,14.49,Scikit-learn,1
New York,EdTech,ML Engineer,11,26.73,AWS AI,1
San Jose,Healthcare,AI Researcher,8,30.76,TensorFlow,1
Phoenix,EdTech,AI Engineer,3,10.25,PyTorch,1
Dallas,EdTech,AI Researcher,9,31.21,PyTorch,1
Phoenix,IT,Data Scientist,1,3.0,Azure AI,1
Phoenix,Finance,AI Researcher,8,29.06,ChatGPT,1
Philadelphia,IT,Data Scientist,3,11.26,PyTorch,1
Phoenix,EdTech,AI Researcher,3,14.26,Azure AI,1
Dallas,Manufacturing,Data Scientist,1,7.7,Scikit-learn,1
Chicago,Healthcare,ML Engineer,6,17.52,TensorFlow,1
Philadelphia,Manufacturing,Data Analyst,5,17.41,ChatGPT,0
San Antonio,IT,AI Engineer,11,27.46,AWS AI,0
Los Angeles,EdTech,ML Engineer,2,11.63,Scikit-learn,1
New York,EdTech,Data Scientist,1,9.01,PyTorch,1
Dallas,Finance,AI Engineer,8,19.03,Azure AI,1
Dallas,Healthcare,Data Analyst,4,13.36,Azure AI,1
Dallas,Healthcare,AI Engineer,10,23.87,Azure AI,1
Los Angeles,EdTech,Data Analyst,4,12.85,PyTorch,1
Chicago,Healthcare,AI Researcher,2,16.28,ChatGPT,1
New York,Healthcare,Data Analyst,2,8.06,Azure AI,1
Los Angeles,Finance,Data Analyst,8,18.47,Scikit-learn,1
San Diego,Healthcare,AI Researcher,2,15.0,AWS AI,1
San Diego,IT,Data Scientist,8,19.95,TensorFlow,0
Phoenix,Healthcare,ML Engineer,11,30.72,AWS AI,0
Philadelphia,Healthcare,Data Scientist,3,7.85,Azure AI,1
Phoenix,EdTech,ML Engineer,2,16.25,Scikit-learn,0
San Diego,E-commerce,Data Scientist,1,4.6,TensorFlow,1
Dallas,E-commerce,ML Engineer,3,13.79,PyTorch,1
Philadelphia,Manufacturing,Data Scientist,9,25.34,Scikit-learn,1
San Jose,EdTech,Data Scientist,3,10.18,ChatGPT,1
San Antonio,Finance,AI Engineer,11,25.74,TensorFlow,1
Los Angeles,EdTech,AI Researcher,6,20.0,PyTorch,1
Chicago,EdTech,Data Analyst,1,5.63,Azure AI,1
Chicago,Finance,ML Engineer,3,13.88,TensorFlow,1
Phoenix,E-commerce,AI Researcher,10,33.42,AWS AI,1
Phoenix,Manufacturing,ML Engineer,8,25.1,AWS AI,1
Philadelphia,Manufacturing,AI Engineer,5,15.81,Scikit-learn,1
New York,Healthcare,AI Researcher,7,26.17,TensorFlow,1
San Jose,EdTech,AI Researcher,6,25.03,TensorFlow,1
Houston,Healthcare,Data Scientist,5,11.21,AWS AI,0
San Diego,Finance,AI Engineer,8,18.63,ChatGPT,0
San Antonio,Finance,ML Engineer,8,27.55,ChatGPT,1
Chicago,Manufacturing,AI Engineer,4,12.82,TensorFlow,0
Los Angeles,Finance,Data Analyst,8,20.69,Azure AI,1
Phoenix,Finance,ML Engineer,1,11.31,PyTorch,1
New York,Healthcare,Data Analyst,4,11.81,ChatGPT,1
San Antonio,Finance,AI Engineer,11,29.01,Scikit-learn,1
New York,Finance,Data Scientist,3,9.85,PyTorch,1
New York,EdTech,Data Scientist,5,16.49,ChatGPT,1
Philadelphia,EdTech,AI Researcher,1,12.92,Scikit-learn,0
Dallas,Healthcare,ML Engineer,10,30.06,TensorFlow,1
Dallas,EdTech,Data Scientist,8,22.02,Scikit-learn,1
San Jose,IT,Data Scientist,10,25.14,Scikit-learn,1
New York,EdTech,AI Researcher,0,11.93,ChatGPT,0
Chicago,Manufacturing,ML Engineer,3,12.83,Scikit-learn,1
Phoenix,Manufacturing,Data Scientist,7,17.84,Scikit-learn,1
San Diego,Manufacturing,AI Researcher,7,25.78,PyTorch,1
New York,E-commerce,Data Scientist,4,11.88,AWS AI,1
New York,IT,ML Engineer,0,8.07,Azure AI,1
New York,Manufacturing,Data Analyst,8,22.48,Azure AI,0
San Diego,Manufacturing,Data Scientist,0,4.68,TensorFlow,1
San Diego,Healthcare,AI Engineer,10,28.42,ChatGPT,1
Chicago,E-commerce,Data Scientist,8,21.29,PyTorch,1
Houston,IT,ML Engineer,11,33.47,Scikit-learn,0
Dallas,E-commerce,AI Researcher,10,30.7,AWS AI,1
New York,IT,Data Scientist,1,7.09,Azure AI,1
Phoenix,Manufacturing,Data Scientist,3,8.95,TensorFlow,1
Phoenix,EdTech,AI Researcher,3,16.77,TensorFlow,0
New York,EdTech,Data Scientist,0,3.0,PyTorch,1
Phoenix,Manufacturing,Data Scientist,7,19.53,AWS AI,1
San Jose,IT,Data Scientist,4,13.24,AWS AI,1
Phoenix,Manufacturing,AI Engineer,9,23.94,TensorFlow,1
New York,E-commerce,AI Engineer,6,15.95,ChatGPT,1
Phoenix,Finance,ML Engineer,8,23.71,TensorFlow,1
San Antonio,Manufacturing,Data Analyst,5,15.16,ChatGPT,1
Los Angeles,EdTech,Data Analyst,3,12.0,Azure AI,0
Dallas,Healthcare,ML Engineer,5,22.35,AWS AI,1
San Antonio,Manufacturing,ML Engineer,3,14.41,Azure AI,0
Houston,E-commerce,Data Scientist,1,5.43,PyTorch,1
Los Angeles,Finance,Data Scientist,0,6.1,PyTorch,0
San Antonio,E-commerce,Data Analyst,7,17.38,Scikit-learn,1
Dallas,Healthcare,AI Engineer,4,13.47,AWS AI,1
New York,EdTech,AI Researcher,1,12.66,PyTorch,1
Los Angeles,IT,AI Researcher,10,31.09,TensorFlow,1
Houston,EdTech,AI Researcher,1,14.81,AWS AI,1
San Diego,EdTech,Data Scientist,3,8.09,PyTorch,1
San Diego,Finance,AI Researcher,7,24.28,PyTorch,0
San Diego,Finance,Data Analyst,10,26.02,AWS AI,1
Los Angeles,Finance,Data Analyst,3,10.59,Azure AI,1
Dallas,Healthcare,Data Analyst,7,19.53,Scikit-learn,0
Houston,E-commerce,Data Analyst,5,13.31,Scikit-learn,1
San Antonio,E-commerce,ML Engineer,11,32.54,Scikit-learn,1
San Antonio,Healthcare,ML Engineer,9,25.06,Azure AI,1
Dallas,IT,Data Analyst,3,14.45,ChatGPT,1
San Diego,Healthcare,Data Analyst,1,8.39,Azure AI,1
New York,Healthcare,Data Analyst,10,28.44,Scikit-learn,1
Chicago,Finance,Data Analyst,0,8.68,PyTorch,1
San Diego,Healthcare,AI Researcher,4,18.25,Scikit-learn,1
New York,Finance,Data Scientist,7,18.38,ChatGPT,1
Houston,EdTech,ML Engineer,1,12.19,PyTorch,1
Chicago,EdTech,AI Researcher,9,31.07,ChatGPT,1
Philadelphia,Manufacturing,ML Engineer,5,19.05,PyTorch,1
Los Angeles,Manufacturing,AI Researcher,4,19.17,Azure AI,1
Philadelphia,Finance,AI Engineer,0,4.45,PyTorch,0
San Diego,Healthcare,AI Researcher,0,8.35,Azure AI,1
Philadelphia,EdTech,AI Engineer,10,25.66,AWS AI,1
San Antonio,EdTech,Data Analyst,5,12.68,TensorFlow,1
Los Angeles,Manufacturing,AI Researcher,2,18.89,ChatGPT,1
Philadelphia,Healthcare,Data Analyst,0,4.08,Azure AI,1
Houston,Manufacturing,AI Researcher,0,14.73,TensorFlow,1
San Jose,Finance,AI Engineer,1,6.58,AWS AI,1
Phoenix,Manufacturing,AI Researcher,6,18.4,PyTorch,1
San Diego,Finance,Data Scientist,0,4.47,AWS AI,1
Houston,IT,Data Analyst,10,27.04,AWS AI,1
San Antonio,E-commerce,AI Engineer,2,7.88,TensorFlow,1
San Diego,EdTech,Data Scientist,10,24.01,ChatGPT,1
San Antonio,Healthcare,Data Analyst,0,3.0,AWS AI,1
Philadelphia,EdTech,AI Researcher,1,12.58,Scikit-learn,0
Philadelphia,E-commerce,Data Scientist,0,3.29,Azure AI,1
Houston,EdTech,Data Analyst,2,8.71,ChatGPT,1
Phoenix,EdTech,ML Engineer,9,27.74,ChatGPT,1
Los Angeles,Finance,AI Researcher,1,13.84,ChatGPT,1
Houston,EdTech,AI Researcher,10,35.36,Azure AI,1
Houston,IT,Data Analyst,3,11.26,ChatGPT,1
San Jose,IT,Data Scientist,10,25.92,PyTorch,1
Los Angeles,EdTech,ML Engineer,7,21.72,AWS AI,1
Dallas,IT,ML Engineer,3,19.73,Azure AI,1
Houston,E-commerce,AI Engineer,4,8.16,PyTorch,1
Philadelphia,E-commerce,ML Engineer,9,25.3,TensorFlow,1
Dallas,IT,Data Analyst,4,15.33,TensorFlow,1
San Diego,Finance,AI Researcher,6,21.1,Azure AI,1
New York,Finance,Data Analyst,1,6.37,PyTorch,1
Philadelphia,EdTech,AI Engineer,5,16.29,TensorFlow,1
New York,E-commerce,ML Engineer,0,9.35,TensorFlow,1
Philadelphia,IT,AI Researcher,8,29.41,Azure AI,1
New York,E-commerce,AI Engineer,3,7.39,AWS AI,1
Phoenix,EdTech,AI Engineer,8,23.55,AWS AI,1
San Antonio,Finance,Data Analyst,1,9.56,Scikit-learn,1
San Diego,E-commerce,Data Scientist,9,20.07,TensorFlow,1
San Jose,E-commerce,AI Researcher,10,32.04,Scikit-learn,0
San Antonio,E-commerce,ML Engineer,9,29.67,Azure AI,1
Houston,IT,AI Engineer,4,11.51,ChatGPT,0
San Jose,E-commerce,Data Analyst,2,6.98,PyTorch,1
San Jose,E-commerce,ML Engineer,6,18.15,Scikit-learn,1
San Jose,EdTech,AI Researcher,0,7.04,ChatGPT,1
San Jose,Finance,AI Engineer,10,28.5,Scikit-learn,1
Houston,EdTech,AI Engineer,3,11.63,PyTorch,1
Dallas,IT,Data Scientist,6,13.65,AWS AI,1
San Antonio,Healthcare,AI Engineer,6,16.35,TensorFlow,1
New York,IT,AI Engineer,4,11.55,ChatGPT,1
Philadelphia,IT,AI Researcher,6,22.66,Azure AI,1
Houston,EdTech,AI Researcher,0,13.15,AWS AI,0
Phoenix,EdTech,Data Analyst,11,26.17,ChatGPT,0
San Jose,IT,Data Scientist,11,27.02,ChatGPT,1
San Jose,E-commerce,ML Engineer,4,16.19,TensorFlow,1
Houston,Manufacturing,Data Scientist,4,12.21,TensorFlow,0
Philadelphia,Manufacturing,Data Analyst,9,23.23,TensorFlow,1
San Diego,EdTech,Data Analyst,2,11.16,AWS AI,1
Phoenix,E-commerce,AI Researcher,7,22.74,ChatGPT,0
Phoenix,Manufacturing,AI Engineer,6,21.61,PyTorch,1
San Diego,E-commerce,Data Scientist,11,24.36,TensorFlow,1
Chicago,E-commerce,AI Researcher,4,22.11,TensorFlow,1
San Antonio,EdTech,AI Engineer,11,27.75,PyTorch,0
Philadelphia,EdTech,ML Engineer,11,30.05,Azure AI,0
Phoenix,Manufacturing,AI Engineer,11,28.17,TensorFlow,1
Dallas,Healthcare,Data Analyst,4,12.27,Azure AI,0
San Jose,Finance,Data Scientist,2,5.97,AWS AI,1
San Diego,EdTech,Data Analyst,9,26.1,Scikit-learn,1
San Antonio,E-commerce,AI Researcher,7,26.05,PyTorch,0
New York,EdTech,AI Engineer,3,11.57,Azure AI,0
Philadelphia,IT,ML Engineer,2,10.68,TensorFlow,1
Houston,Finance,ML Engineer,5,16.0,Scikit-learn,1
Los Angeles,Manufacturing,AI Engineer,11,27.6,AWS AI,1
New York,Finance,AI Engineer,3,10.85,Azure AI,1
